objective_value,generation,evaluations
0.7037802709491388,0,30
0.3982688678629813,1,91
0.3982688678629813,2,163
0.3982688678629813,3,229
0.3982688678629813,4,304
0.3982688678629813,5,390
0.3982688678629813,6,449
0.3982688678629813,7,525
0.3982688678629813,8,614
0.3982688678629813,9,694
0.3982688678629813,10,778
0.3982688678629813,11,852
0.3982688678629813,12,936
0.3982688678629813,13,1031
0.3982688678629813,14,1122
0.3982688678629813,15,1213
0.3982688678629813,16,1305
0.3982688678629813,17,1386
0.3982688678629813,18,1470
0.3982688678629813,19,1556
0.3982688678629813,20,1648
0.39817044546436975,21,1730
0.39817044546436975,22,1804
0.39817044546436975,23,1885
0.39817044546436975,24,1971
0.39817044546436975,25,2054
0.39817044546436975,26,2135
0.39817044546436975,27,2218
0.39817044546436975,28,2298
0.39817044546436975,29,2378
0.39817044546436975,30,2458
0.39817044546436975,31,2543
0.39817044546436975,32,2630
0.39817044546436975,33,2708
0.39817044546436975,34,2787
0.39817044546436975,35,2872
0.39817044546436975,36,2962
0.39817044546436975,37,3050
0.39817044546436975,38,3133
0.39817044546436975,39,3208
0.39817044546436975,40,3283
0.39817044546436975,41,3355
0.39817044546436975,42,3440
0.39817044546436975,43,3528
0.39817044546436975,44,3600
0.39817044546436975,45,3689
0.39817044546436975,46,3768
0.39817044546436975,47,3860
0.39817044546436975,48,3943
0.3980025821093882,49,4029
0.3980025821093882,50,4111
0.3980025821093882,51,4192
0.3980025821093882,52,4277
0.3980025821093882,53,4368
0.3980025821093882,54,4454
0.3980025821093882,55,4544
0.3980025821093882,56,4633
0.3980025821093882,57,4718
0.3980025821093882,58,4803
0.3980025821093882,59,4887
0.3980025821093882,60,4973
0.3980025821093882,61,5067
0.3980025821093882,62,5151
0.3980025821093882,63,5236
0.3980025821093882,64,5315
0.3980025821093882,65,5405
0.3980025821093882,66,5484
0.3980025821093882,67,5567
0.3980025821093882,68,5655
0.3980025821093882,69,5748
0.3980025821093882,70,5840
0.3980025821093882,71,5935
0.3980025821093882,72,6016
0.3980025821093882,73,6101
0.3980025821093882,74,6196
0.3980025821093882,75,6275
0.3980025821093882,76,6345
0.3980025821093882,77,6443
0.3980025821093882,78,6539
0.3980025821093882,79,6619
0.39796048564144293,80,6694
0.39796048564144293,81,6783
0.39796048564144293,82,6863
0.39796048564144293,83,6937
0.39796048564144293,84,7032
0.39796048564144293,85,7122
0.39796048564144293,86,7203
0.39796048564144293,87,7287
0.39796048564144293,88,7367
0.39796048564144293,89,7459
0.39796048564144293,90,7556
0.39796048564144293,91,7631
0.39796048564144293,92,7710
0.39796048564144293,93,7792
0.39796048564144293,94,7881
0.39796048564144293,95,7961
0.39796048564144293,96,8051
0.39796048564144293,97,8133
0.39796048564144293,98,8217
0.39796048564144293,99,8298
0.39796048564144293,100,8378
0.39796048564144293,101,8467
0.39796048564144293,102,8549
0.39796048564144293,103,8632
0.39796048564144293,104,8730
0.39796048564144293,105,8817
0.39796048564144293,106,8887
0.39796048564144293,107,8968
0.39796048564144293,108,9052
0.39796048564144293,109,9141
0.39796048564144293,110,9225
0.39796048564144293,111,9303
0.39796048564144293,112,9380
0.39796048564144293,113,9462
0.39796048564144293,114,9550
0.39796048564144293,115,9640
0.39796048564144293,116,9705
0.39796048564144293,117,9794
0.39796048564144293,118,9875
0.39796048564144293,119,9946
0.39796048564144293,120,9996
0.39796048564144293,121,10068
0.39796048564144293,122,10158
0.39796048564144293,123,10235
0.39796048564144293,124,10331
0.39796048564144293,125,10402
0.39796048564144293,126,10486
0.39796048564144293,127,10575
0.39796048564144293,128,10659
0.39796048564144293,129,10745
0.39796048564144293,130,10839
0.39796048564144293,131,10920
0.39796048564144293,132,11018
0.39796048564144293,133,11108
0.39796048564144293,134,11203
0.39796048564144293,135,11285
0.39796048564144293,136,11372
0.39796048564144293,137,11457
0.39796048564144293,138,11537
0.39796048564144293,139,11622
0.39796048564144293,140,11696
0.39796048564144293,141,11779
0.39796048564144293,142,11862
0.39796048564144293,143,11943
0.39796048564144293,144,12026
0.39796048564144293,145,12123
0.39796048564144293,146,12194
0.39796048564144293,147,12287
0.39796048564144293,148,12383
0.39796048564144293,149,12475
0.39796048564144293,150,12562
0.39796048564144293,151,12647
0.39796048564144293,152,12737
0.39796048564144293,153,12819
0.39796048564144293,154,12902
0.39796048564144293,155,12996
0.39796048564144293,156,13084
0.39796048564144293,157,13170
0.39796048564144293,158,13240
0.39790972509038625,159,13333
0.39790972509038625,160,13405
0.39790972509038625,161,13494
0.39790972509038625,162,13570
0.39790972509038625,163,13648
0.39790972509038625,164,13742
0.39790972509038625,165,13826
0.39790972509038625,166,13912
0.39790972509038625,167,14007
0.39790972509038625,168,14089
0.39790972509038625,169,14166
0.39790972509038625,170,14250
0.39790972509038625,171,14333
0.39790972509038625,172,14427
0.39790972509038625,173,14514
0.39790972509038625,174,14600
0.39790972509038625,175,14686
0.39790972509038625,176,14767
0.39790972509038625,177,14861
0.39790972509038625,178,14954
0.39790972509038625,179,15038
0.39790972509038625,180,15123
0.39790972509038625,181,15205
0.39790972509038625,182,15287
0.39790972509038625,183,15378
0.39790972509038625,184,15466
0.39790972509038625,185,15553
0.39790972509038625,186,15646
0.39790972509038625,187,15734
0.39790972509038625,188,15817
0.39790972509038625,189,15909
0.39790972509038625,190,15985
0.39790972509038625,191,16065
0.39790972509038625,192,16142
0.39790972509038625,193,16216
0.39790972509038625,194,16305
0.39790972509038625,195,16382
0.39790972509038625,196,16460
0.39790972509038625,197,16541
0.39790972509038625,198,16620
0.39790972509038625,199,16701
0.39790972509038625,200,16794
0.39790972509038625,201,16876
0.39790972509038625,202,16953
0.39790972509038625,203,17032
0.39790972509038625,204,17113
0.39790972509038625,205,17201
0.39790972509038625,206,17274
0.39790972509038625,207,17353
0.39790972509038625,208,17458
0.39790972509038625,209,17550
0.39790972509038625,210,17642
0.39790972509038625,211,17721
0.39790972509038625,212,17802
0.39790972509038625,213,17881
0.39790972509038625,214,17963
0.39790972509038625,215,18045
0.39790972509038625,216,18120
0.39790972509038625,217,18206
0.39790972509038625,218,18302
0.39790972509038625,219,18383
0.39790972509038625,220,18460
0.39790972509038625,221,18538
0.39790972509038625,222,18630
0.39790972509038625,223,18701
0.39790972509038625,224,18776
0.39790972509038625,225,18867
0.39790972509038625,226,18958
0.39790972509038625,227,19043
0.39790972509038625,228,19138
0.39790972509038625,229,19217
0.39790972509038625,230,19294
0.39790972509038625,231,19383
0.39790972509038625,232,19480
0.39790972509038625,233,19573
0.39790972509038625,234,19661
0.39790972509038625,235,19739
0.39790972509038625,236,19821
0.39790972509038625,237,19900
0.39790972509038625,238,19992
0.39790972509038625,239,20087
0.39790972509038625,240,20174
0.39790972509038625,241,20266
0.39790972509038625,242,20350
0.39790972509038625,243,20435
0.39790972509038625,244,20531
0.39790972509038625,245,20623
0.39790972509038625,246,20701
0.39790972509038625,247,20790
0.39790972509038625,248,20876
0.39790972509038625,249,20967
0.39790972509038625,250,21068
0.39790972509038625,251,21159
0.39790972509038625,252,21250
0.39790972509038625,253,21325
0.39790972509038625,254,21404
0.39790972509038625,255,21491
0.39790972509038625,256,21576
0.39790972509038625,257,21658
0.39790972509038625,258,21753
0.39790972509038625,259,21829
0.39790972509038625,260,21916
0.39790972509038625,261,21994
0.39790972509038625,262,22083
0.39790972509038625,263,22174
0.39790972509038625,264,22253
0.39790972509038625,265,22308
0.39790972509038625,266,22413
0.39790972509038625,267,22497
0.39790972509038625,268,22568
0.39790972509038625,269,22655
0.39790972509038625,270,22739
0.39790972509038625,271,22842
0.39790972509038625,272,22919
0.39790972509038625,273,23010
0.39790972509038625,274,23099
0.39790972509038625,275,23173
0.39790972509038625,276,23259
0.39790972509038625,277,23351
0.39790972509038625,278,23433
0.39790972509038625,279,23510
0.39790972509038625,280,23604
0.39790972509038625,281,23684
0.39790972509038625,282,23767
