objective_value,generation,evaluations
84.62401206333804,0,30
80.88543453701539,1,80
79.01877856844845,2,140
74.8965793375391,3,195
73.55194068422944,4,268
34.77743233535757,5,331
31.69563738422725,6,403
31.452425041145858,7,445
32.76577582445431,8,523
29.80332692943629,9,579
26.189510937520442,10,640
20.09725896133271,11,703
17.004691901393276,12,766
14.570441717470436,13,837
13.187753975660847,14,883
11.958434194062939,15,963
9.8725325455619,16,1010
8.62657258201562,17,1087
5.30503583838272,18,1139
4.686241140885867,19,1207
4.66711617378274,20,1262
3.8825205539676375,21,1327
3.8582207321837467,22,1381
2.96947253292843,23,1455
3.289160179246247,24,1510
2.9462917549987826,25,1583
2.2943107499208915,26,1646
2.390319898528704,27,1707
2.2709523282169246,28,1782
2.044120863126758,29,1835
1.6923045735325843,30,1907
1.7863605606862047,31,1968
1.885758951830303,32,2048
1.6342682934694202,33,2113
1.514149702066645,34,2163
1.6259785048058568,35,2232
1.8032490569791,36,2302
1.843980758367884,37,2380
2.028786860896126,38,2437
2.1368550929171195,39,2514
2.2408838523056573,40,2590
1.8755512198770015,41,2647
1.7604690923920403,42,2734
1.812569998391612,43,2792
1.5540432476808976,44,2871
1.8093065465598728,45,2937
1.7493755361188434,46,3004
1.5007228239990553,47,3080
1.526491164738679,48,3137
1.3217450769075854,49,3217
1.4272093139555277,50,3268
1.699289249592696,51,3330
1.511480994903614,52,3394
1.9893947935912886,53,3448
1.7484487333415346,54,3511
1.7594634747310154,55,3584
1.3416359368320936,56,3632
1.6641549238489444,57,3714
1.959522252308924,58,3773
1.6280525483774766,59,3833
1.508384789691567,60,3884
1.4257998617560355,61,3955
1.5999634404755816,62,4012
1.8164129964223585,63,4087
1.5622967604696953,64,4145
1.7243387833841797,65,4203
1.498745461782462,66,4265
1.8031083759977489,67,4332
1.80732782561336,68,4397
1.8517101333245758,69,4460
2.088366401245115,70,4527
1.9791703564133865,71,4605
2.1424290747349284,72,4669
1.60847601565948,73,4743
1.5984502357657089,74,4798
1.7378289537971698,75,4864
1.6654244952491888,76,4912
1.497045798821416,77,4989
1.3503345231730943,78,5058
1.4345015638433092,79,5128
1.5586047172957032,80,5207
1.53631141222391,81,5266
1.6586224350110537,82,5334
1.7350790638261724,83,5391
1.6154771976374633,84,5470
1.5894905627635827,85,5527
1.3786845235325564,86,5600
1.7916544406083652,87,5661
2.0114790118749135,88,5728
1.5757048491156533,89,5793
1.715472296374446,90,5878
1.9974909393755669,91,5926
1.9912362970815722,92,6002
2.0069221752146946,93,6064
1.8330201807097812,94,6127
1.476140502748535,95,6211
1.755895834577857,96,6248
1.7056907554353116,97,6297
1.537372156304899,98,6374
2.2624703662494676,99,6432
1.6204796009186233,100,6499
1.6753398193877826,101,6539
2.1148694668111334,102,6593
1.9882102212173185,103,6676
1.817411058415987,104,6740
1.5223907660770475,105,6795
1.309824553733845,106,6856
1.279962231464883,107,6926
1.4175084506672688,108,6983
1.5233971306626954,109,7050
1.8136917663933552,110,7117
2.3144518755928467,111,7190
2.0409939588490316,112,7247
1.518719204299283,113,7309
1.507670237115809,114,7351
1.5742120695756199,115,7412
1.7155439582645307,116,7475
2.050222513308357,117,7528
1.453202027012992,118,7588
1.3790298943341917,119,7645
1.7657539123084267,120,7716
1.6401472720501935,121,7787
1.469155840372038,122,7852
1.5252084012328955,123,7919
1.7543533143736902,124,7989
2.099059245303549,125,8059
1.8267898994151528,126,8146
1.5507581193844422,127,8195
1.680534423087398,128,8273
1.5928342266383557,129,8355
1.7835708152896181,130,8394
1.7289187947594489,131,8451
2.1932819298624873,132,8533
1.8673522665256872,133,8584
1.6881204720254739,134,8675
1.9606405457068146,135,8735
1.5116521973673995,136,8803
1.617382615478588,137,8863
1.536014073234563,138,8948
1.585300509152147,139,9002
1.7871861435081118,140,9075
1.634191146933416,141,9137
1.5456578943622408,142,9216
1.24892831680063,143,9269
1.321801274884079,144,9331
1.420347865713002,145,9408
1.3648573812304758,146,9464
1.5834078810382328,147,9523
1.6034121050518917,148,9601
2.1986499212080117,149,9656
1.5020256454810499,150,9733
1.496549738789356,151,9792
1.3792039245586252,152,9869
1.4415022136238247,153,9925
1.214562810346561,154,9989
1.4464078910321805,155,10045
1.5964537670849372,156,10115
1.770227991697682,157,10182
1.4896365574802106,158,10244
1.2730846041830277,159,10325
1.411745008722758,160,10389
1.4496246880425978,161,10450
1.4426845412098077,162,10526
1.5065995865720687,163,10584
1.4544055790264716,164,10650
1.4437126590187102,165,10713
1.4463252366842227,166,10786
1.9664516796823392,167,10830
2.1349259055892835,168,10907
1.8213226228950592,169,10967
1.6469426869601458,170,11028
1.9269207189365742,171,11093
1.5875304332181304,172,11147
1.7755863387729096,173,11234
1.5522988616319051,174,11304
1.5548422603192658,175,11378
1.6533994549258033,176,11442
2.0522302953907405,177,11514
1.8453830331057113,178,11575
1.630416546919066,179,11660
1.7908472828096622,180,11712
1.7169217467864504,181,11788
1.9259644291791473,182,11836
1.9621956679238224,183,11912
2.163003702650712,184,11981
1.6880317916397465,185,12044
1.7032724619246666,186,12122
1.9453979526552705,187,12192
1.7756557365967582,188,12265
1.8768885485608948,189,12309
1.3738285349172663,190,12372
1.6187924528987356,191,12443
1.9281731733759717,192,12495
1.5108306379072935,193,12577
1.798996951436087,194,12621
1.7546706647361636,195,12696
2.007102500317931,196,12757
1.832517357793439,197,12830
2.011000515375073,198,12883
2.0212025196420025,199,12955
1.9655191857068621,200,13036
1.7329137864063997,201,13089
1.74550778697532,202,13167
1.6792862107998014,203,13226
1.497222406086187,204,13288
