objective_value,generation,evaluations
63.60042814524897,0,30
56.20234167226744,1,84
43.176356213229404,2,156
25.87396035791719,3,221
14.944249034980992,4,263
14.944249034980992,5,307
14.944249034980992,6,365
14.611781985926257,7,421
14.611781985926257,8,483
14.611781985926257,9,558
14.611781985926257,10,615
14.611781985926257,11,687
11.062429461979306,12,752
11.062429461979306,13,809
11.062429461979306,14,874
10.786816424985325,15,928
10.786816424985325,16,994
10.786816424985325,17,1052
10.786816424985325,18,1118
10.786816424985325,19,1198
10.786816424985325,20,1258
10.786816424985325,21,1322
10.786816424985325,22,1391
10.786816424985325,23,1458
10.786816424985325,24,1535
10.786816424985325,25,1621
10.786816424985325,26,1694
10.740173089537443,27,1774
10.740173089537443,28,1834
10.740173089537443,29,1892
10.740173089537443,30,1942
10.740173089537443,31,2013
10.740173089537443,32,2065
10.740173089537443,33,2125
10.740173089537443,34,2177
10.740173089537443,35,2231
10.740173089537443,36,2290
10.740173089537443,37,2345
10.740173089537443,38,2412
10.412700286750898,39,2490
10.412700286750898,40,2556
10.412700286750898,41,2607
10.412700286750898,42,2664
10.412700286750898,43,2717
10.412700286750898,44,2785
10.010496836363401,45,2858
10.010496836363401,46,2927
10.010496836363401,47,3011
9.133976025864143,48,3064
9.133976025864143,49,3126
8.950598484222631,50,3197
8.950598484222631,51,3259
8.950598484222631,52,3324
8.950598484222631,53,3392
7.704129958174711,54,3460
7.704129958174711,55,3529
7.704129958174711,56,3593
7.704129958174711,57,3656
7.704129958174711,58,3709
7.704129958174711,59,3773
7.704129958174711,60,3834
7.704129958174711,61,3894
7.704129958174711,62,3966
7.704129958174711,63,4024
7.704129958174711,64,4098
7.704129958174711,65,4160
7.704129958174711,66,4230
7.704129958174711,67,4299
7.704129958174711,68,4364
7.704129958174711,69,4433
7.704129958174711,70,4495
7.704129958174711,71,4558
7.704129958174711,72,4628
7.704129958174711,73,4703
7.704129958174711,74,4780
7.704129958174711,75,4839
7.704129958174711,76,4920
7.704129958174711,77,4974
7.704129958174711,78,5038
7.704129958174711,79,5112
7.704129958174711,80,5194
7.704129958174711,81,5260
7.704129958174711,82,5317
7.704129958174711,83,5381
7.704129958174711,84,5439
7.704129958174711,85,5497
7.704129958174711,86,5561
7.704129958174711,87,5623
7.704129958174711,88,5671
7.704129958174711,89,5742
7.704129958174711,90,5808
7.704129958174711,91,5861
7.704129958174711,92,5927
7.704129958174711,93,5983
7.704129958174711,94,6049
7.704129958174711,95,6122
7.704129958174711,96,6186
7.704129958174711,97,6250
7.704129958174711,98,6308
7.704129958174711,99,6376
7.704129958174711,100,6439
7.704129958174711,101,6497
7.704129958174711,102,6570
7.704129958174711,103,6630
7.704129958174711,104,6691
7.704129958174711,105,6758
7.704129958174711,106,6823
7.704129958174711,107,6894
7.704129958174711,108,6959
7.704129958174711,109,7025
7.704129958174711,110,7076
7.704129958174711,111,7144
7.704129958174711,112,7204
7.704129958174711,113,7271
7.704129958174711,114,7325
7.704129958174711,115,7394
7.704129958174711,116,7464
7.704129958174711,117,7536
7.704129958174711,118,7596
7.704129958174711,119,7657
7.704129958174711,120,7709
7.704129958174711,121,7766
7.704129958174711,122,7833
7.704129958174711,123,7895
7.704129958174711,124,7961
7.704129958174711,125,8029
7.704129958174711,126,8091
7.704129958174711,127,8157
7.704129958174711,128,8235
7.704129958174711,129,8305
7.704129958174711,130,8377
7.704129958174711,131,8432
7.704129958174711,132,8478
7.704129958174711,133,8541
7.704129958174711,134,8606
7.704129958174711,135,8666
7.704129958174711,136,8740
7.704129958174711,137,8805
7.704129958174711,138,8872
7.704129958174711,139,8941
7.704129958174711,140,9007
7.704129958174711,141,9088
7.704129958174711,142,9151
7.704129958174711,143,9223
7.704129958174711,144,9280
7.704129958174711,145,9345
7.704129958174711,146,9413
7.704129958174711,147,9478
7.704129958174711,148,9557
7.704129958174711,149,9631
7.704129958174711,150,9694
7.704129958174711,151,9762
7.704129958174711,152,9825
7.704129958174711,153,9892
7.704129958174711,154,9967
7.704129958174711,155,10043
7.704129958174711,156,10111
7.704129958174711,157,10181
7.704129958174711,158,10233
7.704129958174711,159,10309
7.704129958174711,160,10371
7.704129958174711,161,10428
7.704129958174711,162,10476
7.704129958174711,163,10549
7.704129958174711,164,10613
7.704129958174711,165,10681
7.704129958174711,166,10749
7.704129958174711,167,10815
7.704129958174711,168,10882
7.704129958174711,169,10951
7.704129958174711,170,11014
7.704129958174711,171,11079
7.704129958174711,172,11150
7.704129958174711,173,11214
7.704129958174711,174,11274
7.704129958174711,175,11338
7.704129958174711,176,11392
7.704129958174711,177,11455
7.704129958174711,178,11506
7.50501499985581,179,11552
7.50501499985581,180,11616
7.50501499985581,181,11693
7.50501499985581,182,11775
7.50501499985581,183,11839
7.50501499985581,184,11922
7.50501499985581,185,12010
7.50501499985581,186,12064
7.50501499985581,187,12130
7.50501499985581,188,12188
7.50501499985581,189,12250
7.50501499985581,190,12308
7.50501499985581,191,12376
7.50501499985581,192,12432
7.50501499985581,193,12498
7.50501499985581,194,12571
7.50501499985581,195,12640
7.50501499985581,196,12697
7.50501499985581,197,12748
7.50501499985581,198,12800
7.50501499985581,199,12864
7.50501499985581,200,12928
7.50501499985581,201,13007
7.50501499985581,202,13057
7.50501499985581,203,13132
7.50501499985581,204,13195
7.50501499985581,205,13248
7.50501499985581,206,13317
7.50501499985581,207,13375
7.50501499985581,208,13425
7.50501499985581,209,13489
7.50501499985581,210,13542
7.50501499985581,211,13598
7.50501499985581,212,13674
7.50501499985581,213,13742
7.50501499985581,214,13806
7.50501499985581,215,13861
7.50501499985581,216,13940
7.50501499985581,217,14011
7.50501499985581,218,14085
7.50501499985581,219,14135
7.50501499985581,220,14190
7.50501499985581,221,14262
7.50501499985581,222,14323
7.50501499985581,223,14397
7.50501499985581,224,14458
7.50501499985581,225,14528
7.50501499985581,226,14592
7.50501499985581,227,14665
7.50501499985581,228,14743
7.50501499985581,229,14810
7.50501499985581,230,14878
7.50501499985581,231,14936
7.50501499985581,232,14987
7.50501499985581,233,15050
7.50501499985581,234,15113
7.50501499985581,235,15180
7.50501499985581,236,15238
7.50501499985581,237,15303
7.50501499985581,238,15367
7.50501499985581,239,15439
7.50501499985581,240,15496
7.50501499985581,241,15568
7.50501499985581,242,15640
7.50501499985581,243,15720
7.50501499985581,244,15790
7.50501499985581,245,15858
7.50501499985581,246,15929
7.50501499985581,247,15993
7.50501499985581,248,16037
7.50501499985581,249,16105
7.50501499985581,250,16174
7.50501499985581,251,16234
7.50501499985581,252,16290
7.50501499985581,253,16345
7.50501499985581,254,16398
7.50501499985581,255,16452
7.50501499985581,256,16513
7.50501499985581,257,16579
7.50501499985581,258,16640
7.50501499985581,259,16695
7.50501499985581,260,16766
7.50501499985581,261,16828
7.50501499985581,262,16893
7.50501499985581,263,16946
7.50501499985581,264,17008
7.50501499985581,265,17067
7.50501499985581,266,17141
7.50501499985581,267,17202
7.50501499985581,268,17272
7.50501499985581,269,17333
7.50501499985581,270,17391
7.50501499985581,271,17446
7.50501499985581,272,17519
7.50501499985581,273,17596
7.50501499985581,274,17653
7.50501499985581,275,17714
7.50501499985581,276,17783
7.50501499985581,277,17845
7.50501499985581,278,17889
7.50501499985581,279,17939
7.50501499985581,280,17998
7.50501499985581,281,18059
7.50501499985581,282,18117
7.50501499985581,283,18176
7.50501499985581,284,18245
7.50501499985581,285,18308
7.50501499985581,286,18374
7.50501499985581,287,18441
7.50501499985581,288,18517
7.50501499985581,289,18574
7.50501499985581,290,18645
7.50501499985581,291,18703
7.50501499985581,292,18752
7.50501499985581,293,18804
7.50501499985581,294,18851
7.50501499985581,295,18925
7.50501499985581,296,18988
7.50501499985581,297,19058
7.50501499985581,298,19118
7.50501499985581,299,19191
7.50501499985581,300,19252
7.50501499985581,301,19318
7.50501499985581,302,19380
7.50501499985581,303,19462
7.50501499985581,304,19520
7.50501499985581,305,19578
7.50501499985581,306,19651
7.50501499985581,307,19709
7.50501499985581,308,19771
7.50501499985581,309,19841
7.50501499985581,310,19902
7.50501499985581,311,19970
7.50501499985581,312,20045
7.50501499985581,313,20114
7.50501499985581,314,20181
7.50501499985581,315,20253
7.50501499985581,316,20312
7.50501499985581,317,20384
7.50501499985581,318,20443
7.50501499985581,319,20504
7.50501499985581,320,20574
7.50501499985581,321,20627
7.50501499985581,322,20695
7.50501499985581,323,20765
7.50501499985581,324,20820
7.50501499985581,325,20885
7.50501499985581,326,20949
7.50501499985581,327,21016
7.50501499985581,328,21085
7.50501499985581,329,21140
7.50501499985581,330,21205
7.50501499985581,331,21277
7.50501499985581,332,21343
7.50501499985581,333,21390
7.50501499985581,334,21461
7.50501499985581,335,21514
7.50501499985581,336,21562
7.50501499985581,337,21630
7.50501499985581,338,21703
7.50501499985581,339,21775
7.50501499985581,340,21840
7.50501499985581,341,21884
7.50501499985581,342,21938
7.50501499985581,343,22002
7.50501499985581,344,22062
7.50501499985581,345,22128
7.50501499985581,346,22195
7.50501499985581,347,22258
7.50501499985581,348,22318
7.50501499985581,349,22385
7.50501499985581,350,22446
7.50501499985581,351,22496
7.50501499985581,352,22554
7.50501499985581,353,22626
7.50501499985581,354,22687
7.50501499985581,355,22745
7.50501499985581,356,22806
7.50501499985581,357,22851
7.50501499985581,358,22918
7.50501499985581,359,22990
7.50501499985581,360,23052
7.50501499985581,361,23126
7.50501499985581,362,23194
7.50501499985581,363,23254
7.50501499985581,364,23318
7.50501499985581,365,23382
7.50501499985581,366,23446
7.50501499985581,367,23529
7.50501499985581,368,23585
7.50501499985581,369,23656
7.50501499985581,370,23727
7.50501499985581,371,23798
7.50501499985581,372,23856
7.50501499985581,373,23911
7.50501499985581,374,23971
7.50501499985581,375,24042
7.50501499985581,376,24109
7.50501499985581,377,24161
7.50501499985581,378,24234
7.50501499985581,379,24311
7.50501499985581,380,24381
7.50501499985581,381,24439
7.50501499985581,382,24488
7.50501499985581,383,24571
7.50501499985581,384,24639
7.50501499985581,385,24690
7.50501499985581,386,24761
7.50501499985581,387,24821
7.50501499985581,388,24872
7.50501499985581,389,24938
7.50501499985581,390,25002
7.50501499985581,391,25064
7.50501499985581,392,25124
7.50501499985581,393,25192
7.50501499985581,394,25252
7.50501499985581,395,25318
7.50501499985581,396,25382
7.50501499985581,397,25455
7.50501499985581,398,25523
7.50501499985581,399,25604
7.50501499985581,400,25676
7.50501499985581,401,25743
7.50501499985581,402,25802
7.50501499985581,403,25861
7.50501499985581,404,25922
7.50501499985581,405,25993
7.50501499985581,406,26073
7.50501499985581,407,26134
7.50501499985581,408,26187
7.50501499985581,409,26265
7.50501499985581,410,26344
7.50501499985581,411,26404
7.50501499985581,412,26465
7.50501499985581,413,26531
7.50501499985581,414,26604
7.50501499985581,415,26667
7.50501499985581,416,26740
7.50501499985581,417,26801
7.50501499985581,418,26861
7.50501499985581,419,26921
7.50501499985581,420,26987
7.50501499985581,421,27044
7.50501499985581,422,27122
7.50501499985581,423,27185
7.50501499985581,424,27250
7.50501499985581,425,27316
7.50501499985581,426,27371
7.50501499985581,427,27451
7.50501499985581,428,27506
7.50501499985581,429,27561
7.50501499985581,430,27624
7.50501499985581,431,27693
7.50501499985581,432,27754
7.50501499985581,433,27811
7.50501499985581,434,27877
7.50501499985581,435,27939
7.50501499985581,436,28002
7.50501499985581,437,28056
7.50501499985581,438,28126
7.50501499985581,439,28190
7.50501499985581,440,28256
7.50501499985581,441,28317
7.50501499985581,442,28389
7.50501499985581,443,28446
7.50501499985581,444,28514
7.50501499985581,445,28578
7.50501499985581,446,28652
7.50501499985581,447,28712
7.50501499985581,448,28778
7.50501499985581,449,28844
7.50501499985581,450,28905
7.50501499985581,451,28970
7.50501499985581,452,29040
7.50501499985581,453,29113
7.50501499985581,454,29190
7.50501499985581,455,29257
7.50501499985581,456,29308
7.50501499985581,457,29367
7.50501499985581,458,29431
7.50501499985581,459,29487
7.50501499985581,460,29546
7.50501499985581,461,29610
7.50501499985581,462,29672
7.50501499985581,463,29741
7.50501499985581,464,29811
7.50501499985581,465,29868
7.50501499985581,466,29943
7.50501499985581,467,30014
7.50501499985581,468,30084
7.50501499985581,469,30153
7.50501499985581,470,30222
7.50501499985581,471,30291
7.50501499985581,472,30347
7.50501499985581,473,30407
7.50501499985581,474,30484
7.50501499985581,475,30565
7.50501499985581,476,30611
7.50501499985581,477,30668
7.50501499985581,478,30728
7.50501499985581,479,30790
7.50501499985581,480,30855
7.50501499985581,481,30917
7.50501499985581,482,30990
7.50501499985581,483,31063
7.50501499985581,484,31124
7.50501499985581,485,31178
7.50501499985581,486,31259
7.50501499985581,487,31346
7.50501499985581,488,31424
7.50501499985581,489,31471
7.50501499985581,490,31534
7.50501499985581,491,31595
7.50501499985581,492,31655
7.50501499985581,493,31710
7.50501499985581,494,31779
7.50501499985581,495,31844
7.50501499985581,496,31904
7.50501499985581,497,31964
7.50501499985581,498,32039
7.50501499985581,499,32111
7.50501499985581,500,32176
7.50501499985581,501,32234
7.50501499985581,502,32299
7.50501499985581,503,32360
7.50501499985581,504,32422
7.50501499985581,505,32472
7.50501499985581,506,32545
7.50501499985581,507,32603
7.50501499985581,508,32663
7.50501499985581,509,32717
7.50501499985581,510,32798
7.50501499985581,511,32856
7.50501499985581,512,32934
7.50501499985581,513,32996
7.50501499985581,514,33061
7.50501499985581,515,33134
7.50501499985581,516,33199
7.50501499985581,517,33265
7.50501499985581,518,33337
7.50501499985581,519,33384
7.50501499985581,520,33452
7.50501499985581,521,33515
7.50501499985581,522,33587
7.50501499985581,523,33657
7.50501499985581,524,33722
7.50501499985581,525,33783
7.50501499985581,526,33846
7.50501499985581,527,33909
7.50501499985581,528,33966
7.50501499985581,529,34026
7.50501499985581,530,34090
7.50501499985581,531,34161
7.50501499985581,532,34219
7.50501499985581,533,34279
7.50501499985581,534,34348
7.50501499985581,535,34415
7.50501499985581,536,34476
7.50501499985581,537,34536
7.50501499985581,538,34592
7.50501499985581,539,34650
7.50501499985581,540,34713
7.50501499985581,541,34786
7.50501499985581,542,34844
7.50501499985581,543,34919
7.50501499985581,544,34981
7.50501499985581,545,35049
7.50501499985581,546,35120
7.50501499985581,547,35183
7.50501499985581,548,35260
7.50501499985581,549,35327
7.50501499985581,550,35399
7.50501499985581,551,35464
7.50501499985581,552,35532
7.50501499985581,553,35603
7.50501499985581,554,35678
7.50501499985581,555,35737
7.50501499985581,556,35799
7.50501499985581,557,35868
7.50501499985581,558,35923
7.50501499985581,559,35987
7.50501499985581,560,36054
7.50501499985581,561,36122
7.50501499985581,562,36194
7.50501499985581,563,36242
7.50501499985581,564,36314
7.50501499985581,565,36370
7.50501499985581,566,36436
7.50501499985581,567,36488
7.50501499985581,568,36554
7.50501499985581,569,36618
7.50501499985581,570,36677
7.50501499985581,571,36738
7.50501499985581,572,36792
7.50501499985581,573,36857
7.50501499985581,574,36922
7.50501499985581,575,36994
7.50501499985581,576,37055
7.50501499985581,577,37137
7.50501499985581,578,37186
7.50501499985581,579,37247
7.50501499985581,580,37304
7.50501499985581,581,37360
7.50501499985581,582,37432
7.50501499985581,583,37492
7.50501499985581,584,37563
7.50501499985581,585,37625
7.50501499985581,586,37700
7.50501499985581,587,37760
7.50501499985581,588,37816
7.50501499985581,589,37882
7.50501499985581,590,37943
7.50501499985581,591,38010
7.50501499985581,592,38075
7.50501499985581,593,38131
7.50501499985581,594,38186
7.50501499985581,595,38258
7.50501499985581,596,38321
7.50501499985581,597,38395
7.50501499985581,598,38452
7.50501499985581,599,38520
7.50501499985581,600,38582
7.50501499985581,601,38653
7.50501499985581,602,38710
7.50501499985581,603,38777
7.50501499985581,604,38841
7.50501499985581,605,38903
7.50501499985581,606,38977
7.50501499985581,607,39049
7.50501499985581,608,39119
7.50501499985581,609,39185
7.50501499985581,610,39250
7.50501499985581,611,39313
7.50501499985581,612,39375
7.50501499985581,613,39444
7.50501499985581,614,39498
7.50501499985581,615,39556
7.50501499985581,616,39629
7.50501499985581,617,39693
7.50501499985581,618,39765
7.50501499985581,619,39833
7.50501499985581,620,39907
7.50501499985581,621,39977
7.50501499985581,622,40028
7.50501499985581,623,40090
7.50501499985581,624,40173
7.50501499985581,625,40242
7.50501499985581,626,40307
7.50501499985581,627,40396
7.50501499985581,628,40458
7.50501499985581,629,40520
7.50501499985581,630,40595
7.50501499985581,631,40656
7.50501499985581,632,40725
7.50501499985581,633,40796
7.50501499985581,634,40856
7.50501499985581,635,40901
7.50501499985581,636,40963
7.50501499985581,637,41032
7.50501499985581,638,41113
7.50501499985581,639,41181
7.50501499985581,640,41258
7.50501499985581,641,41320
7.50501499985581,642,41376
7.50501499985581,643,41449
7.50501499985581,644,41510
7.50501499985581,645,41578
7.50501499985581,646,41636
7.50501499985581,647,41703
7.50501499985581,648,41776
7.50501499985581,649,41840
7.50501499985581,650,41912
7.50501499985581,651,41985
7.50501499985581,652,42057
7.50501499985581,653,42131
7.50501499985581,654,42198
7.50501499985581,655,42254
7.50501499985581,656,42325
7.50501499985581,657,42393
7.50501499985581,658,42448
7.50501499985581,659,42515
7.50501499985581,660,42574
7.50501499985581,661,42633
7.50501499985581,662,42689
7.50501499985581,663,42746
7.50501499985581,664,42817
7.50501499985581,665,42898
7.50501499985581,666,42951
7.50501499985581,667,43021
7.50501499985581,668,43087
7.50501499985581,669,43156
7.50501499985581,670,43228
7.50501499985581,671,43289
7.50501499985581,672,43344
7.50501499985581,673,43411
7.50501499985581,674,43491
7.50501499985581,675,43558
7.50501499985581,676,43624
7.50501499985581,677,43685
7.50501499985581,678,43754
7.50501499985581,679,43817
7.50501499985581,680,43880
7.50501499985581,681,43938
7.50501499985581,682,44000
7.50501499985581,683,44063
7.50501499985581,684,44131
7.50501499985581,685,44193
7.50501499985581,686,44251
7.50501499985581,687,44311
7.50501499985581,688,44360
7.50501499985581,689,44426
7.50501499985581,690,44486
7.50501499985581,691,44563
7.50501499985581,692,44620
7.50501499985581,693,44690
7.50501499985581,694,44750
7.50501499985581,695,44823
7.50501499985581,696,44905
7.50501499985581,697,44971
7.50501499985581,698,45032
7.50501499985581,699,45100
7.50501499985581,700,45159
7.50501499985581,701,45225
7.50501499985581,702,45291
7.50501499985581,703,45358
7.50501499985581,704,45424
7.50501499985581,705,45490
7.50501499985581,706,45550
7.50501499985581,707,45616
7.50501499985581,708,45678
7.50501499985581,709,45759
7.50501499985581,710,45808
7.50501499985581,711,45893
7.50501499985581,712,45959
7.50501499985581,713,46020
7.50501499985581,714,46089
7.50501499985581,715,46153
7.50501499985581,716,46212
7.50501499985581,717,46272
7.50501499985581,718,46337
7.50501499985581,719,46411
7.50501499985581,720,46479
7.50501499985581,721,46543
7.50501499985581,722,46598
7.50501499985581,723,46662
7.50501499985581,724,46726
7.50501499985581,725,46795
7.50501499985581,726,46871
7.50501499985581,727,46931
7.50501499985581,728,47014
7.50501499985581,729,47061
7.50501499985581,730,47118
7.50501499985581,731,47170
7.50501499985581,732,47247
7.50501499985581,733,47328
7.50501499985581,734,47395
7.50501499985581,735,47454
7.50501499985581,736,47523
7.50501499985581,737,47588
7.50501499985581,738,47652
7.50501499985581,739,47720
7.50501499985581,740,47784
7.50501499985581,741,47849
7.50501499985581,742,47907
7.50501499985581,743,47971
7.50501499985581,744,48040
7.490840406905193,745,48109
7.490840406905193,746,48178
7.490840406905193,747,48241
7.490840406905193,748,48303
7.490840406905193,749,48369
7.490840406905193,750,48436
7.490840406905193,751,48500
7.490840406905193,752,48558
7.490840406905193,753,48627
7.490840406905193,754,48684
7.490840406905193,755,48768
7.490840406905193,756,48847
7.490840406905193,757,48923
7.490840406905193,758,49007
7.490840406905193,759,49083
7.490840406905193,760,49140
7.490840406905193,761,49197
7.490840406905193,762,49270
7.490840406905193,763,49344
7.490840406905193,764,49405
7.490840406905193,765,49478
7.490840406905193,766,49549
7.490840406905193,767,49630
7.490840406905193,768,49682
7.490840406905193,769,49747
7.490840406905193,770,49817
7.490840406905193,771,49885
7.490840406905193,772,49949
7.490840406905193,773,50017
