objective_value,generation,evaluations
282.5986726419691,0,30
267.3390146676184,1,93
234.51729903954927,2,166
215.61178576941865,3,214
194.5198462916054,4,280
164.29224201267652,5,327
161.86631430802987,6,381
161.86631430802987,7,445
161.86631430802987,8,527
153.8712275312672,9,605
153.8712275312672,10,689
153.8712275312672,11,766
153.8712275312672,12,821
148.33399069547607,13,896
148.33399069547607,14,964
148.33399069547607,15,1058
148.33399069547607,16,1149
148.33399069547607,17,1233
147.55562480261793,18,1315
147.55562480261793,19,1406
141.11848771576774,20,1485
141.11848771576774,21,1552
141.11848771576774,22,1616
141.11848771576774,23,1699
141.11848771576774,24,1786
134.58101412481554,25,1856
134.58101412481554,26,1936
134.58101412481554,27,2026
134.58101412481554,28,2113
134.58101412481554,29,2188
132.44480394233676,30,2276
132.44480394233676,31,2364
127.64485985924452,32,2433
127.64485985924452,33,2511
127.64485985924452,34,2591
127.64485985924452,35,2679
127.64485985924452,36,2772
127.64485985924452,37,2855
127.64485985924452,38,2937
127.64485985924452,39,3011
127.64485985924452,40,3088
127.64485985924452,41,3162
127.64485985924452,42,3233
127.64485985924452,43,3308
120.95093431120398,44,3386
120.95093431120398,45,3479
120.95093431120398,46,3571
120.95093431120398,47,3654
120.95093431120398,48,3734
120.95093431120398,49,3827
120.95093431120398,50,3921
120.74873884755687,51,4023
120.74873884755687,52,4109
120.74873884755687,53,4180
120.74873884755687,54,4255
120.74873884755687,55,4335
120.74873884755687,56,4406
120.74873884755687,57,4484
120.74873884755687,58,4582
120.74873884755687,59,4654
116.99091317592675,60,4743
116.99091317592675,61,4816
116.99091317592675,62,4914
116.99091317592675,63,4984
116.99091317592675,64,5053
116.99091317592675,65,5129
116.99091317592675,66,5207
116.99091317592675,67,5284
116.99091317592675,68,5378
116.99091317592675,69,5457
116.99091317592675,70,5538
116.99091317592675,71,5620
116.99091317592675,72,5705
116.99091317592675,73,5781
116.99091317592675,74,5853
116.99091317592675,75,5939
116.99091317592675,76,6020
116.99091317592675,77,6105
116.99091317592675,78,6186
113.75077811202148,79,6263
113.75077811202148,80,6326
113.75077811202148,81,6409
113.75077811202148,82,6478
113.75077811202148,83,6562
113.75077811202148,84,6628
113.75077811202148,85,6721
113.75077811202148,86,6807
113.75077811202148,87,6895
113.75077811202148,88,6990
113.75077811202148,89,7059
113.75077811202148,90,7133
113.75077811202148,91,7222
113.75077811202148,92,7301
113.75077811202148,93,7381
113.75077811202148,94,7459
113.75077811202148,95,7540
113.75077811202148,96,7631
113.75077811202148,97,7713
113.75077811202148,98,7805
113.75077811202148,99,7891
113.75077811202148,100,7971
113.75077811202148,101,8034
113.75077811202148,102,8122
113.75077811202148,103,8193
113.75077811202148,104,8268
113.75077811202148,105,8339
113.75077811202148,106,8422
113.75077811202148,107,8500
113.75077811202148,108,8577
113.75077811202148,109,8650
113.75077811202148,110,8724
113.75077811202148,111,8801
113.75077811202148,112,8870
113.75077811202148,113,8946
113.75077811202148,114,9032
113.75077811202148,115,9109
113.75077811202148,116,9192
113.75077811202148,117,9273
113.75077811202148,118,9343
113.75077811202148,119,9428
113.75077811202148,120,9503
113.75077811202148,121,9591
113.75077811202148,122,9655
113.75077811202148,123,9735
113.75077811202148,124,9807
113.75077811202148,125,9891
113.75077811202148,126,9975
113.75077811202148,127,10065
113.75077811202148,128,10146
113.75077811202148,129,10232
113.75077811202148,130,10327
113.75077811202148,131,10398
113.75077811202148,132,10482
113.75077811202148,133,10573
113.75077811202148,134,10645
113.75077811202148,135,10708
113.75077811202148,136,10788
113.75077811202148,137,10871
113.75077811202148,138,10945
113.75077811202148,139,11012
113.75077811202148,140,11087
113.75077811202148,141,11171
113.75077811202148,142,11251
113.75077811202148,143,11336
113.75077811202148,144,11428
113.75077811202148,145,11508
113.75077811202148,146,11598
113.75077811202148,147,11660
113.75077811202148,148,11737
113.75077811202148,149,11808
113.75077811202148,150,11895
113.75077811202148,151,11969
113.75077811202148,152,12036
113.75077811202148,153,12127
113.75077811202148,154,12205
113.75077811202148,155,12286
113.75077811202148,156,12373
113.75077811202148,157,12446
113.75077811202148,158,12527
113.75077811202148,159,12605
113.75077811202148,160,12681
113.75077811202148,161,12760
113.75077811202148,162,12851
113.75077811202148,163,12927
113.75077811202148,164,13004
113.75077811202148,165,13086
113.75077811202148,166,13166
113.75077811202148,167,13235
113.75077811202148,168,13316
113.75077811202148,169,13394
113.75077811202148,170,13473
113.75077811202148,171,13547
113.75077811202148,172,13627
113.75077811202148,173,13711
113.75077811202148,174,13787
113.75077811202148,175,13853
113.75077811202148,176,13937
113.75077811202148,177,14028
113.75077811202148,178,14103
113.75077811202148,179,14172
113.75077811202148,180,14255
113.75077811202148,181,14333
113.75077811202148,182,14420
113.75077811202148,183,14498
113.75077811202148,184,14581
113.75077811202148,185,14660
113.75077811202148,186,14751
113.75077811202148,187,14835
113.75077811202148,188,14907
113.75077811202148,189,15012
113.75077811202148,190,15093
113.75077811202148,191,15180
113.75077811202148,192,15269
113.75077811202148,193,15354
113.75077811202148,194,15435
113.75077811202148,195,15508
113.75077811202148,196,15586
113.75077811202148,197,15675
113.75077811202148,198,15752
113.75077811202148,199,15837
113.75077811202148,200,15903
113.75077811202148,201,15970
113.75077811202148,202,16040
113.75077811202148,203,16115
113.75077811202148,204,16202
113.75077811202148,205,16282
113.75077811202148,206,16352
113.75077811202148,207,16436
113.75077811202148,208,16516
113.75077811202148,209,16583
113.75077811202148,210,16666
113.75077811202148,211,16745
113.75077811202148,212,16823
113.75077811202148,213,16900
113.75077811202148,214,16988
113.75077811202148,215,17070
113.75077811202148,216,17142
113.75077811202148,217,17219
113.75077811202148,218,17308
113.75077811202148,219,17380
113.75077811202148,220,17461
113.75077811202148,221,17554
113.75077811202148,222,17635
113.75077811202148,223,17720
113.75077811202148,224,17799
113.75077811202148,225,17887
113.75077811202148,226,17965
113.75077811202148,227,18052
113.75077811202148,228,18136
113.75077811202148,229,18211
113.75077811202148,230,18283
113.75077811202148,231,18367
113.75077811202148,232,18453
113.75077811202148,233,18544
113.75077811202148,234,18616
113.75077811202148,235,18697
113.75077811202148,236,18784
113.75077811202148,237,18856
113.75077811202148,238,18939
113.75077811202148,239,19018
113.75077811202148,240,19094
113.75077811202148,241,19167
113.75077811202148,242,19245
113.75077811202148,243,19319
113.75077811202148,244,19389
113.75077811202148,245,19462
113.75077811202148,246,19546
113.75077811202148,247,19626
113.75077811202148,248,19707
113.75077811202148,249,19790
113.75077811202148,250,19871
113.75077811202148,251,19950
113.75077811202148,252,20028
113.75077811202148,253,20100
113.75077811202148,254,20184
113.75077811202148,255,20254
113.75077811202148,256,20347
113.75077811202148,257,20433
113.75077811202148,258,20518
113.75077811202148,259,20590
113.75077811202148,260,20663
113.75077811202148,261,20742
113.75077811202148,262,20814
113.75077811202148,263,20901
113.75077811202148,264,20977
113.75077811202148,265,21059
113.75077811202148,266,21143
113.75077811202148,267,21237
113.75077811202148,268,21319
113.75077811202148,269,21402
113.75077811202148,270,21484
113.75077811202148,271,21558
113.75077811202148,272,21636
113.75077811202148,273,21722
113.75077811202148,274,21808
113.75077811202148,275,21880
113.75077811202148,276,21954
113.75077811202148,277,22023
113.75077811202148,278,22091
113.75077811202148,279,22167
113.75077811202148,280,22245
113.75077811202148,281,22329
113.75077811202148,282,22401
113.75077811202148,283,22490
113.75077811202148,284,22567
113.75077811202148,285,22649
113.75077811202148,286,22732
113.75077811202148,287,22816
113.75077811202148,288,22897
113.75077811202148,289,22983
113.75077811202148,290,23054
113.75077811202148,291,23135
113.75077811202148,292,23223
113.75077811202148,293,23314
113.75077811202148,294,23390
113.75077811202148,295,23466
113.75077811202148,296,23547
113.75077811202148,297,23644
113.75077811202148,298,23720
113.75077811202148,299,23810
113.75077811202148,300,23897
113.75077811202148,301,23976
113.75077811202148,302,24047
113.75077811202148,303,24121
113.75077811202148,304,24216
113.75077811202148,305,24304
113.75077811202148,306,24381
113.75077811202148,307,24458
113.75077811202148,308,24547
113.75077811202148,309,24621
113.75077811202148,310,24702
113.75077811202148,311,24787
113.75077811202148,312,24863
113.75077811202148,313,24949
113.75077811202148,314,25031
113.75077811202148,315,25116
113.75077811202148,316,25199
113.75077811202148,317,25287
113.75077811202148,318,25359
113.75077811202148,319,25434
113.75077811202148,320,25518
113.75077811202148,321,25604
113.75077811202148,322,25682
113.75077811202148,323,25758
113.75077811202148,324,25826
113.75077811202148,325,25911
113.75077811202148,326,25996
113.75077811202148,327,26089
113.75077811202148,328,26185
113.75077811202148,329,26254
113.75077811202148,330,26335
113.75077811202148,331,26409
113.75077811202148,332,26505
113.75077811202148,333,26580
113.75077811202148,334,26660
110.90185056261389,335,26745
110.90185056261389,336,26826
110.90185056261389,337,26898
110.90185056261389,338,26976
110.90185056261389,339,27063
110.90185056261389,340,27148
110.90185056261389,341,27230
110.90185056261389,342,27309
110.90185056261389,343,27391
110.90185056261389,344,27477
110.90185056261389,345,27556
110.90185056261389,346,27629
110.90185056261389,347,27716
110.90185056261389,348,27800
110.90185056261389,349,27875
110.90185056261389,350,27958
110.90185056261389,351,28019
110.90185056261389,352,28100
110.90185056261389,353,28175
110.90185056261389,354,28264
110.90185056261389,355,28335
110.90185056261389,356,28422
110.90185056261389,357,28518
110.90185056261389,358,28600
110.90185056261389,359,28695
110.90185056261389,360,28779
110.90185056261389,361,28864
110.90185056261389,362,28946
